NC_011165|Pseudomonas phage LBL3|
YP_007151765.1|0|
YP_007151766.1|0|
YP_007151767.1|0|
YP_007151768.1|0|
YP_007151769.1|0|
YP_007151770.1|0|
YP_007151771.1|0|
YP_007151772.1|0|
YP_007151773.1|0|
YP_007151774.1|0|
YP_007151775.1|0|
YP_007151776.1|0|
YP_007151777.1|6|
YP_007151778.1|0|
YP_007151779.1|0|
YP_007151780.1|0|
YP_007151781.1|0|
YP_007151782.1|0|
YP_007151783.1|1|
YP_007151784.1|0|
YP_007151785.1|0|
YP_007151786.1|0|
YP_007151787.1|0|
YP_007151788.1|0|
YP_007151789.1|0|
YP_007151790.1|0|
YP_007151791.1|0|
YP_007151792.1|0|
*
NC_011423|Adoxophyes orana nucleopolyhedrovirus|
YP_002300519.1|0|
YP_002300520.1|0|
YP_002300521.1|0|
YP_002300522.1|0|
YP_002300523.1|0|
YP_002300524.1|0|
YP_002300525.1|0|
YP_002300526.1|0|
YP_002300527.1|0|
YP_002300528.1|0|
YP_002300529.1|0|
YP_002300530.1|0|
YP_002300531.1|0|
YP_002300532.1|0|
YP_002300533.1|0|
YP_002300534.1|0|
YP_002300535.1|0|
YP_002300536.1|0|
YP_002300537.1|0|
YP_002300538.1|0|
YP_002300539.1|0|
YP_002300540.1|0|
YP_002300541.1|0|
YP_002300542.1|0|
YP_002300543.1|0|
YP_002300544.1|0|
YP_002300545.1|0|
YP_002300546.1|0|
YP_002300547.1|0|
YP_002300548.1|0|
YP_002300549.1|0|
YP_002300550.1|0|
YP_002300551.1|0|
YP_002300552.1|0|
YP_002300553.1|0|
YP_002300554.1|0|
YP_002300555.1|0|
YP_002300556.1|0|
YP_002300557.1|0|
YP_002300558.1|0|
YP_002300559.1|0|
YP_002300560.1|0|
YP_002300561.1|0|
YP_002300562.1|0|
YP_002300563.1|0|
YP_002300564.1|0|
YP_002300565.1|0|
YP_002300566.1|0|
YP_002300567.1|0|
YP_002300568.1|0|
YP_002300569.1|0|
YP_002300570.1|0|
YP_002300571.1|0|
YP_002300572.1|0|
YP_002300573.1|0|
YP_002300574.1|0|
YP_002300575.1|0|
YP_002300576.1|0|
YP_002300577.1|0|
YP_002300578.1|0|
YP_002300579.1|0|
YP_002300580.1|0|
YP_002300581.1|0|
YP_002300582.1|0|
YP_002300583.1|0|
YP_002300584.1|0|
YP_002300585.1|0|
YP_002300586.1|0|
YP_002300587.1|0|
YP_002300588.1|0|
YP_002300589.1|0|
YP_002300590.1|0|
YP_002300591.1|0|
YP_002300592.1|0|
YP_002300593.1|0|
YP_002300594.1|0|
YP_002300595.1|0|
YP_002300596.1|0|
YP_002300597.1|0|
YP_002300598.1|0|
YP_002300599.1|0|
YP_002300600.1|0|
YP_002300601.1|0|
YP_002300602.1|0|
YP_002300603.1|0|
YP_002300604.1|0|
YP_002300605.1|0|
YP_002300606.1|0|
YP_002300607.1|0|
YP_002300608.1|0|
YP_002300609.1|0|
YP_002300610.1|0|
YP_002300611.1|0|
YP_002300612.1|0|
YP_002300613.1|0|
YP_002300614.1|0|
YP_002300615.1|0|
YP_002300616.1|0|
YP_002300617.1|0|
YP_002300618.1|0|
YP_002300619.1|1|
YP_002300620.1|0|
YP_002300621.1|0|
YP_002300622.1|0|
YP_002300623.1|0|
YP_002300624.1|0|
YP_002300625.1|0|
YP_002300626.1|0|
YP_002300627.1|0|
YP_002300628.1|0|
YP_002300629.1|0|
YP_002300630.1|0|
YP_002300631.1|0|
YP_002300632.1|0|
YP_002300633.1|0|
YP_002300634.1|0|
YP_002300635.1|0|
YP_002300636.1|0|
YP_002300637.1|0|
YP_002300638.1|0|
YP_002300639.1|0|
*
NC_005839|Agrotis segetum granulovirus|
YP_006343.1|0|
YP_006342.1|0|
YP_006341.1|1|
YP_006340.1|0|
YP_006339.1|0|
YP_006338.1|0|
YP_006337.1|0|
YP_006336.1|0|
YP_006335.1|0|
YP_006334.1|0|
YP_006333.1|0|
YP_006332.1|0|
YP_006331.1|0|
YP_006330.1|0|
YP_006329.1|0|
YP_006328.1|0|
YP_006327.1|1|
YP_006326.1|0|
YP_006325.1|0|
YP_006324.1|0|
YP_006323.1|0|
YP_006322.1|0|
YP_006321.1|0|
YP_006320.1|0|
YP_006319.1|0|
YP_006318.1|0|
YP_006317.1|0|
YP_006316.1|0|
YP_006315.1|0|
YP_006314.1|0|
YP_006313.1|0|
YP_006312.1|0|
YP_006311.1|0|
YP_006310.1|0|
YP_006309.1|0|
YP_006308.1|0|
YP_006307.1|0|
YP_006306.1|0|
YP_006305.1|0|
YP_006304.1|0|
YP_006303.1|0|
YP_006302.1|0|
YP_006301.1|0|
YP_006300.1|0|
YP_006299.1|0|
YP_006298.1|0|
YP_006297.1|0|
YP_006296.1|0|
YP_006295.1|0|
YP_006294.1|0|
YP_006293.1|0|
YP_006292.1|0|
YP_006291.1|0|
YP_006290.1|0|
YP_006289.1|0|
YP_006288.1|0|
YP_006287.1|0|
YP_006286.1|0|
YP_006285.1|0|
YP_006284.1|0|
YP_006283.1|0|
YP_006282.1|0|
YP_006281.1|0|
YP_006280.1|0|
YP_006279.1|0|
YP_006278.1|0|
YP_006277.1|0|
YP_006276.1|0|
YP_006275.1|0|
YP_006274.1|0|
YP_006273.1|0|
YP_006272.1|0|
YP_006271.1|0|
YP_006270.1|0|
YP_006269.1|0|
YP_006268.1|0|
YP_006267.1|0|
YP_006266.1|0|
YP_006264.1|0|
YP_006265.1|0|
YP_006263.1|0|
YP_006262.1|0|
YP_006261.1|0|
YP_006260.1|0|
YP_006259.1|0|
YP_006258.1|0|
YP_006257.1|0|
YP_006256.1|0|
YP_006255.1|0|
YP_006254.1|0|
YP_006252.1|0|
YP_006253.1|0|
YP_006251.1|0|
YP_006250.1|0|
YP_006249.1|0|
YP_006248.1|0|
YP_006247.1|0|
YP_006246.1|0|
YP_006245.1|0|
YP_006244.1|0|
YP_006243.1|0|
YP_006242.1|0|
YP_006241.1|0|
YP_006240.1|0|
YP_006239.1|0|
YP_006238.1|0|
YP_006237.1|0|
YP_006236.1|0|
YP_006235.1|0|
YP_006234.1|0|
YP_006233.1|0|
YP_006232.1|0|
YP_006231.1|0|
YP_006230.1|0|
YP_006229.1|0|
YP_006228.1|1|
YP_006227.1|0|
YP_006226.1|0|
YP_006225.1|0|
YP_006224.1|0|
YP_006223.1|0|
YP_006222.1|0|
YP_006221.1|0|
YP_006220.1|0|
YP_006219.1|0|
YP_006218.1|0|
YP_006217.1|0|
YP_006216.1|0|
YP_006215.1|0|
YP_006214.1|0|
YP_006213.1|0|
YP_006212.1|0|
*
NC_021340|Halovirus HHTV-2|
YP_008060310.1|0|
YP_008060311.1|0|
YP_008060312.1|0|
YP_008060313.1|0|
YP_008060314.1|0|
YP_008060315.1|0|
YP_008060316.1|0|
YP_008060317.1|0|
YP_008060318.1|0|
YP_008060319.1|0|
YP_008060320.1|0|
YP_008060321.1|0|
YP_008060322.1|0|
YP_008060323.1|0|
YP_008060324.1|0|
YP_008060325.1|0|
YP_008060326.1|0|
YP_008060327.1|0|
YP_008060328.1|0|
YP_008060329.1|0|
YP_008060330.1|3|
YP_008060331.1|0|
YP_008060332.1|0|
YP_008060333.1|0|
YP_008060334.1|0|
YP_008060335.1|0|
YP_008060336.1|0|
YP_008060337.1|0|
YP_008060338.1|0|
YP_008060339.1|0|
YP_008060340.1|0|
YP_008060341.1|0|
YP_008060342.1|0|
YP_008060343.1|0|
YP_008060344.1|0|
YP_008060345.1|0|
YP_008060346.1|0|
YP_008060347.1|0|
YP_008060348.1|0|
YP_008060349.1|0|
YP_008060350.1|0|
YP_008060351.1|0|
YP_008060352.1|0|
YP_008060353.1|0|
YP_008060354.1|0|
YP_008060355.1|0|
YP_008060356.1|0|
YP_008060357.1|0|
YP_008060358.1|0|
YP_008060359.1|0|
YP_008060360.1|0|
YP_008060361.1|0|
YP_008060362.1|0|
YP_008060363.1|0|
YP_008060364.1|0|
YP_008060365.1|0|
YP_008060366.1|0|
YP_008060367.1|0|
YP_008060368.1|0|
YP_008060369.1|0|
YP_008060370.1|0|
YP_008060371.1|0|
YP_008060372.1|0|
YP_008060373.1|0|
YP_008060374.1|0|
YP_008060375.1|0|
YP_008060376.1|0|
YP_008060377.1|0|
YP_008060378.1|0|
YP_008060379.1|0|
YP_008060380.1|0|
YP_008060381.1|0|
YP_008060382.1|0|
YP_008060383.1|0|
YP_008060384.1|0|
YP_008060385.1|0|
YP_008060386.1|0|
YP_008060387.1|0|
YP_008060388.1|0|
YP_008060389.1|0|
YP_008060390.1|0|
YP_008060391.1|0|
YP_008060392.1|0|
YP_008060393.1|0|
YP_008060394.1|0|
YP_008060395.1|0|
YP_008060396.1|0|
YP_008060397.1|0|
*
NC_011142|Iodobacteriophage phiPLPE|
YP_002128435.1|0|
YP_002128436.1|0|
YP_002128437.1|0|
YP_002128438.1|1|
YP_002128439.1|0|
YP_002128440.1|0|
YP_002128441.1|0|
YP_002128442.1|0|
YP_002128443.1|0|
YP_002128444.1|0|
YP_002128445.1|0|
YP_002128446.1|0|
YP_002128447.1|0|
YP_002128448.1|0|
YP_002128449.1|0|
YP_002128450.1|0|
YP_002128451.1|0|
YP_002128452.1|1|
YP_002128453.1|0|
YP_002128454.1|0|
YP_002128455.1|0|
YP_002128456.1|0|
YP_002128457.1|0|
YP_002128458.1|0|
YP_002128459.1|0|
YP_002128460.1|0|
YP_002128461.1|0|
YP_002128462.1|0|
YP_002128463.1|0|
YP_002128464.1|0|
YP_002128465.1|0|
YP_002128466.1|0|
YP_002128467.1|0|
YP_002128468.1|0|
YP_002128469.1|0|
YP_002128470.1|0|
YP_002128471.1|0|
YP_002128472.1|0|
YP_002128473.1|0|
YP_002128474.1|0|
YP_002128475.1|0|
YP_002128476.1|1|
YP_002128477.1|0|
YP_002128478.1|0|
YP_002128479.1|0|
YP_002128480.1|0|
YP_002128481.1|0|
YP_002128482.1|0|
YP_002128483.1|0|
YP_002128484.1|0|
YP_002128485.1|0|
YP_002128486.1|0|
YP_002128487.1|0|
YP_002128488.1|0|
YP_002128489.1|0|
YP_002128490.1|0|
YP_002128491.1|0|
YP_002128492.1|0|
YP_002128493.1|1|
YP_002128494.1|0|
YP_002128495.1|0|
YP_002128496.1|0|
YP_002128497.1|0|
YP_002128498.1|0|
YP_002128499.1|0|
YP_002128500.1|0|
YP_002128501.1|0|
YP_002128502.1|0|
YP_002128503.1|0|
YP_002128504.1|0|
YP_002128505.1|0|
YP_002128506.1|0|
YP_002128507.1|0|
YP_002128508.1|0|
YP_002128509.1|0|
YP_002128510.1|0|
YP_002128511.1|0|
YP_002128512.1|0|
YP_002128513.1|0|
YP_002128514.1|0|
YP_002128515.1|0|
YP_002128516.1|0|
YP_002128517.1|0|
YP_002128518.1|0|
*
NC_019708|Enterobacteria phage mEp235|
YP_007111577.1|0|
YP_007111578.1|4|
YP_007111579.1|4|
YP_007111580.1|0|
YP_007111581.1|0|
YP_007111582.1|0|
YP_007111583.1|0|
YP_007111584.1|0|
YP_007111585.1|1|
YP_007111586.1|0|
YP_007111587.1|0|
YP_007111588.1|0|
YP_007111589.1|0|
YP_007111590.1|0|
YP_007111591.1|0|
YP_007111592.1|0|
YP_007111593.1|0|
YP_007111594.1|0|
YP_007111595.1|0|
YP_007111596.1|0|
YP_007111597.1|1|
YP_007111598.1|0|
YP_007111599.1|0|
YP_007111600.1|0|
YP_007111601.1|0|
YP_007111602.1|0|
YP_007111603.1|0|
YP_007111604.1|0|
YP_007111605.1|0|
YP_007111606.1|0|
YP_007111607.1|11|
YP_007111608.1|0|
YP_007111609.1|0|
YP_007111610.1|0|
YP_007111611.1|0|
YP_007111612.1|0|
YP_007111613.1|0|
YP_007111614.1|0|
YP_007111615.1|0|
YP_007111616.1|0|
YP_007111617.1|0|
YP_007111618.1|0|
YP_007111619.1|0|
YP_007111620.1|0|
YP_007111621.1|5|
YP_007111622.1|0|
YP_007111623.1|0|
YP_007111624.1|0|
YP_007111625.1|0|
YP_007111626.1|0|
YP_007111627.1|0|
YP_007111628.1|0|
YP_007111629.1|1|
YP_007111630.1|0|
YP_007111631.1|0|
YP_007111632.1|0|
YP_007111633.1|0|
YP_007111634.1|0|
YP_007111635.1|0|
YP_007111636.1|0|
YP_007111637.1|0|
*
NC_021305|Mycobacterium phage Murphy|
YP_008051480.1|0|
YP_008051481.1|0|
YP_008051482.1|0|
YP_008051483.1|0|
YP_008051484.1|0|
YP_008051485.1|0|
YP_008051486.1|0|
YP_008051487.1|0|
YP_008051488.1|0|
YP_008051489.1|0|
YP_008051490.1|0|
YP_008051491.1|0|
YP_008051492.1|0|
YP_008051493.1|0|
YP_008051494.1|0|
YP_008051495.1|0|
YP_008051496.1|0|
YP_008051497.1|0|
YP_008051498.1|0|
YP_008051499.1|0|
YP_008051500.1|0|
YP_008051501.1|0|
YP_008051502.1|0|
YP_008051503.1|0|
YP_008051504.1|0|
YP_008051505.1|0|
YP_008051506.1|0|
YP_008051507.1|1|
YP_008051508.1|0|
YP_008051509.1|0|
YP_008051510.1|0|
YP_008051511.1|0|
YP_008051512.1|0|
YP_008051513.1|0|
YP_008051514.1|0|
YP_008051515.1|0|
YP_008051516.1|0|
YP_008051517.1|0|
YP_008051518.1|0|
YP_008051519.1|0|
YP_008051520.1|0|
YP_008051521.1|0|
YP_008051522.1|0|
YP_008051523.1|0|
YP_008051524.1|0|
YP_008051525.1|0|
YP_008051526.1|0|
YP_008051527.1|0|
YP_008051528.1|0|
YP_008051529.1|0|
YP_008051530.1|0|
YP_008051531.1|0|
YP_008051532.1|0|
YP_008051533.1|0|
YP_008051534.1|0|
YP_008051535.1|0|
YP_008051536.1|0|
YP_008051537.1|0|
YP_008051538.1|0|
YP_008051539.1|0|
YP_008051540.1|0|
YP_008051541.1|0|
YP_008051542.1|0|
YP_008051543.1|0|
YP_008051544.1|0|
YP_008051545.1|0|
YP_008051546.1|0|
YP_008051547.1|0|
YP_008051548.1|0|
YP_008051549.1|0|
YP_008051550.1|0|
YP_008051551.1|0|
YP_008051552.1|0|
YP_008051553.1|0|
YP_008051554.1|0|
YP_008051555.1|0|
YP_008051556.1|0|
YP_008051557.1|0|
YP_008051558.1|0|
YP_008051559.1|0|
YP_008051560.1|1|
YP_008051561.1|0|
YP_008051562.1|0|
YP_008051563.1|0|
YP_008051564.1|0|
YP_008051565.1|0|
YP_008051566.1|0|
YP_008051567.1|0|
YP_008051568.1|0|
YP_008051569.1|0|
YP_008051570.1|0|
YP_008051571.1|0|
YP_008051572.1|0|
YP_008051573.1|0|
YP_008051574.1|0|
YP_008051575.1|0|
YP_008051576.1|0|
YP_008051577.1|0|
YP_008051578.1|4|
YP_008051579.1|1|
YP_008051580.1|6|
YP_008051581.1|0|
YP_008051582.1|0|
YP_008051583.1|0|
YP_008051584.1|0|
YP_008051585.1|0|
YP_008051586.1|0|
YP_008051587.1|0|
YP_008051588.1|0|
YP_008051589.1|1|
YP_008051590.1|0|
YP_008051591.1|15|
YP_008051592.1|0|
YP_008051593.1|0|
YP_008051594.1|0|
YP_008051595.1|0|
YP_008051596.1|0|
YP_008051597.1|0|
YP_008051598.1|0|
YP_008051599.1|0|
YP_008051600.1|0|
YP_008051601.1|0|
YP_008051602.1|0|
YP_008051603.1|0|
YP_008051604.1|0|
YP_008051605.1|0|
YP_008051606.1|0|
YP_008051607.1|0|
YP_008051608.1|0|
YP_008051609.1|0|
YP_008051610.1|0|
YP_008051611.1|0|
YP_008051612.1|0|
YP_008051613.1|0|
YP_008051614.1|0|
YP_008051615.1|0|
YP_008051616.1|0|
YP_008051617.1|0|
YP_008051618.1|0|
YP_008051619.1|0|
YP_008051620.1|0|
YP_008051621.1|0|
YP_008051622.1|0|
YP_008051623.1|0|
YP_008051624.1|0|
YP_008051625.1|0|
*
NC_001618|UR2 sarcoma virus|
NP_042289.1|1|
NP_597837.2|0|
*
NC_011287|Mycobacterium phage Pacc40|
YP_002241585.1|0|
YP_002241586.1|0|
YP_002241587.1|0|
YP_002241588.1|0|
YP_002241589.1|0|
YP_002241590.1|0|
YP_002241591.1|0|
YP_002241592.1|0|
YP_002241593.1|0|
YP_002241594.1|0|
YP_002241595.1|0|
YP_002241596.1|0|
YP_002241597.1|0|
YP_002241598.1|0|
YP_002241599.1|0|
YP_002241600.1|0|
YP_002241601.1|0|
YP_002241602.1|0|
YP_002241603.1|0|
YP_002241604.1|0|
YP_002241605.1|0|
YP_002241606.1|0|
YP_002241607.1|0|
YP_002241608.1|0|
YP_002241609.1|0|
YP_002241610.1|0|
YP_002241611.1|0|
YP_002241612.1|0|
YP_002241613.1|0|
YP_002241614.1|0|
YP_002241615.1|0|
YP_002241616.1|0|
YP_002241617.1|0|
YP_002241618.1|0|
YP_002241619.1|0|
YP_002241620.1|0|
YP_002241621.1|0|
YP_002241622.1|0|
YP_002241623.1|0|
YP_002241624.1|0|
YP_002241625.1|0|
YP_002241626.1|0|
YP_002241627.1|0|
YP_002241628.1|0|
YP_002241629.1|0|
YP_002241630.1|0|
YP_002241631.1|0|
YP_002241632.1|0|
YP_002241633.1|0|
YP_002241634.1|0|
YP_002241635.1|0|
YP_002241636.1|0|
YP_002241637.1|1|
YP_002241638.1|0|
YP_002241639.1|0|
YP_002241640.1|0|
YP_002241641.1|0|
YP_002241642.1|0|
YP_002241643.1|0|
YP_002241644.1|2|
YP_002241645.1|0|
YP_002241646.1|0|
YP_002241647.1|0|
YP_002241648.1|0|
YP_002241649.1|0|
YP_002241650.1|0|
YP_002241651.1|0|
YP_002241652.1|0|
YP_002241653.1|0|
YP_002241654.1|0|
YP_002241655.1|0|
YP_002241656.1|0|
YP_002241657.1|0|
YP_002241658.1|0|
YP_002241659.1|0|
YP_002241660.1|0|
YP_002241661.1|0|
YP_002241662.1|0|
YP_002241663.1|0|
YP_002241664.1|0|
YP_002241665.1|0|
YP_002241666.1|0|
YP_002241667.1|0|
YP_002241668.1|0|
YP_002241669.1|0|
YP_002241670.1|0|
YP_002241671.1|0|
YP_002241672.1|0|
YP_002241673.1|0|
YP_002241674.1|0|
YP_002241675.1|0|
YP_002241676.1|0|
YP_002241677.1|0|
YP_002241678.1|0|
YP_002241679.1|0|
YP_002241680.1|0|
YP_002241681.1|0|
YP_002241682.1|0|
YP_002241683.1|0|
YP_002241684.1|0|
YP_002241685.1|0|
*
NC_024906|Rose leaf rosette-associated virus|
YP_009058928.1|0|
YP_009058929.1|0|
YP_009058930.1|0|
YP_009058931.1|0|
YP_009058932.1|7|
YP_009058933.1|0|
YP_009058934.1|0|
YP_009058935.1|0|
YP_009058936.1|0|
YP_009058937.1|0|
YP_009058938.1|0|
YP_009058939.1|0|
YP_009058940.1|0|
*
NC_021310|Mycobacterium phage Newman|
YP_008052078.1|0|
YP_008052079.1|1|
YP_008052080.1|0|
YP_008052081.1|0|
YP_008052082.1|0|
YP_008052083.1|0|
YP_008052084.1|0|
YP_008052085.1|0|
YP_008052086.1|0|
YP_008052087.1|0|
YP_008052088.1|0|
YP_008052089.1|0|
YP_008052090.1|0|
YP_008052091.1|0|
YP_008052092.1|0|
YP_008052093.1|0|
YP_008052094.1|0|
YP_008052095.1|0|
YP_008052096.1|0|
YP_008052097.1|0|
YP_008052098.1|0|
YP_008052099.1|1|
YP_008052100.1|0|
YP_008052101.1|0|
YP_008052102.1|0|
YP_008052103.1|0|
YP_008052104.1|0|
YP_008052105.1|0|
YP_008052106.1|0|
YP_008052107.1|0|
YP_008052108.1|0|
YP_008052109.1|0|
YP_008052110.1|0|
YP_008052111.1|0|
YP_008052112.1|0|
YP_008052113.1|0|
YP_008052114.1|0|
YP_008052115.1|0|
YP_008052116.1|0|
YP_008052117.1|0|
YP_008052118.1|0|
YP_008052119.1|0|
YP_008052120.1|0|
YP_008052121.1|0|
YP_008052122.1|0|
YP_008052123.1|0|
YP_008052124.1|0|
YP_008052125.1|0|
YP_008052126.1|0|
YP_008052127.1|0|
YP_008052128.1|0|
YP_008052129.1|0|
YP_008052130.1|0|
YP_008052131.1|0|
YP_008052132.1|0|
YP_008052133.1|0|
YP_008052134.1|0|
YP_008052135.1|0|
YP_008052136.1|0|
YP_008052137.1|0|
YP_008052138.1|0|
YP_008052139.1|0|
YP_008052140.1|0|
YP_008052141.1|0|
YP_008052142.1|0|
YP_008052143.1|0|
YP_008052144.1|0|
YP_008052145.1|0|
YP_008052146.1|0|
YP_008052147.1|0|
YP_008052148.1|0|
YP_008052149.1|0|
YP_008052150.1|0|
YP_008052151.1|0|
YP_008052152.1|0|
YP_008052153.1|0|
YP_008052154.1|0|
YP_008052155.1|0|
YP_008052156.1|0|
YP_008052157.1|0|
YP_008052158.1|0|
YP_008052159.1|0|
YP_008052160.1|0|
YP_008052161.1|0|
YP_008052162.1|0|
YP_008052163.1|0|
YP_008052164.1|0|
YP_008052165.1|0|
YP_008052166.1|0|
YP_008052167.1|0|
YP_008052168.1|0|
YP_008052169.1|0|
YP_008052170.1|0|
YP_008052171.1|0|
YP_008052172.1|0|
YP_008052173.1|0|
YP_008052174.1|0|
*
NC_009554|Lactobacillus phage LL-H|
YP_001285876.1|0|
YP_001285877.1|0|
YP_001285878.1|0|
YP_001285879.1|0|
YP_001285880.1|0|
YP_001285881.1|0|
YP_001285882.1|0|
YP_001285883.1|0|
YP_001285884.1|0|
YP_001285885.1|0|
YP_001285886.1|0|
YP_001285887.1|0|
YP_001285888.1|0|
YP_001285889.1|0|
YP_001285890.1|0|
YP_001285891.1|0|
YP_001285892.1|0|
YP_001285893.1|0|
YP_001285894.1|0|
YP_001285895.1|0|
YP_001285896.1|0|
YP_001285897.1|0|
YP_001285898.1|0|
YP_001285899.1|0|
YP_001285900.1|0|
YP_001285901.1|0|
YP_001285902.1|0|
YP_001285903.1|0|
YP_001285904.1|0|
YP_001285905.1|0|
YP_001285906.1|0|
YP_001285907.1|0|
YP_001285908.1|0|
YP_001285909.1|0|
YP_001285910.1|0|
YP_001285911.1|0|
YP_001285912.1|0|
YP_001285913.1|0|
YP_001285914.1|0|
YP_001285915.1|0|
YP_001285916.1|0|
YP_001285917.1|0|
YP_001285918.1|0|
YP_001285919.1|0|
YP_001285920.1|0|
YP_001285921.1|0|
YP_001285922.1|0|
YP_001285923.1|0|
YP_001285924.1|1|
YP_001285925.1|0|
YP_001285926.1|0|
*
NC_024790|Escherichia phage vB_EcoP_PhAPEC7|
YP_009056130.1|0|
YP_009056131.1|0|
YP_009056132.1|0|
YP_009056133.1|0|
YP_009056134.1|0|
YP_009056135.1|0|
YP_009056136.1|0|
YP_009056137.1|0|
YP_009056138.1|0|
YP_009056139.1|0|
YP_009056140.1|0|
YP_009056141.1|0|
YP_009056142.1|0|
YP_009056143.1|0|
YP_009056144.1|0|
YP_009056145.1|0|
YP_009056146.1|0|
YP_009056147.1|0|
YP_009056148.1|0|
YP_009056149.1|0|
YP_009056150.1|0|
YP_009056151.1|0|
YP_009056152.1|0|
YP_009056153.1|0|
YP_009056154.1|0|
YP_009056155.1|2|
YP_009056156.1|0|
YP_009056157.1|0|
YP_009056158.1|0|
YP_009056159.1|0|
YP_009056160.1|0|
YP_009056161.1|0|
YP_009056162.1|0|
YP_009056163.1|0|
YP_009056164.1|0|
YP_009056165.1|0|
YP_009056166.1|0|
YP_009056167.1|0|
YP_009056168.1|0|
YP_009056169.1|0|
YP_009056170.1|0|
YP_009056171.1|0|
YP_009056172.1|0|
YP_009056173.1|0|
YP_009056174.1|0|
YP_009056175.1|0|
YP_009056176.1|0|
YP_009056177.1|0|
YP_009056178.1|0|
YP_009056179.1|0|
YP_009056180.1|0|
YP_009056181.1|0|
YP_009056182.1|0|
YP_009056183.1|0|
YP_009056184.1|0|
YP_009056185.1|0|
YP_009056186.1|0|
YP_009056187.1|0|
YP_009056188.1|0|
YP_009056189.1|0|
YP_009056190.1|0|
YP_009056191.1|0|
YP_009056192.1|0|
YP_009056193.1|0|
YP_009056194.1|0|
YP_009056195.1|0|
YP_009056196.1|0|
YP_009056197.1|0|
YP_009056198.1|0|
YP_009056199.1|0|
YP_009056200.1|0|
YP_009056201.1|0|
YP_009056202.1|0|
YP_009056203.1|0|
YP_009056204.1|0|
YP_009056205.1|0|
YP_009056206.1|0|
YP_009056207.1|0|
YP_009056208.1|0|
YP_009056209.1|0|
YP_009056210.1|0|
YP_009056211.1|0|
YP_009056212.1|0|
*
NC_011222|Bacteroides phage B40-8|
YP_002221539.1|0|
YP_002221540.1|0|
YP_002221541.1|1|
YP_002221542.1|0|
YP_002221543.1|0|
YP_002221544.1|0|
YP_002221545.1|0|
YP_002221546.1|0|
YP_002221547.1|0|
YP_002221548.1|0|
YP_002221549.1|0|
YP_002221550.1|0|
YP_002221551.1|0|
YP_002221552.1|0|
YP_002221553.1|0|
YP_002221554.1|10|
YP_002221555.1|0|
YP_002221556.1|0|
YP_002221557.1|0|
YP_002221558.1|0|
YP_002221559.1|0|
YP_002221560.1|0|
YP_002221561.1|0|
YP_002221562.1|0|
YP_002221563.1|0|
YP_002221564.1|0|
YP_002221565.1|0|
YP_002221566.1|0|
YP_002221567.1|0|
YP_002221568.1|0|
YP_002221569.1|0|
YP_002221570.1|0|
YP_002221571.1|0|
YP_002221572.1|0|
YP_002221573.1|0|
YP_002221574.1|0|
YP_002221575.1|0|
YP_002221576.1|0|
YP_002221577.1|0|
YP_002221578.1|0|
YP_002221579.1|0|
YP_002221580.1|0|
YP_002221581.1|0|
YP_002221582.1|0|
YP_002221583.1|0|
YP_002221584.1|0|
*
NC_003315|Haemophilus phage HP2|
NP_536807.1|1|
NP_536808.1|0|
NP_536809.1|0|
NP_536810.1|0|
NP_536811.1|0|
NP_536812.1|0|
NP_536813.1|0|
NP_536814.1|0|
NP_536815.1|0|
NP_536816.1|0|
NP_536817.1|0|
NP_536818.1|0|
NP_597845.1|0|
NP_536819.1|0|
NP_536820.1|0|
NP_536821.1|1|
NP_536822.1|0|
NP_536823.1|0|
NP_536824.1|0|
NP_536825.1|0|
NP_536826.1|0|
NP_536827.1|0|
NP_536828.1|0|
NP_536829.1|0|
NP_536830.1|0|
NP_536831.1|0|
NP_536832.1|0|
NP_536833.1|0|
NP_536834.1|0|
NP_536835.1|0|
NP_536836.1|0|
NP_536837.1|0|
NP_536838.1|0|
NP_536839.1|0|
NP_536840.1|0|
NP_536841.1|0|
NP_536842.1|0|
*
NC_023601|Pseudomonas phage phiPsa374|
YP_009009299.1|0|
YP_009009300.1|0|
YP_009009301.1|0|
YP_009009302.1|0|
YP_009009303.1|0|
YP_009009304.1|2|
YP_009009305.1|0|
YP_009009306.1|0|
YP_009009307.1|0|
YP_009009308.1|0|
YP_009009309.1|0|
YP_009009310.1|15|
YP_009009311.1|0|
YP_009009312.1|0|
YP_009009313.1|0|
YP_009009314.1|0|
YP_009009315.1|0|
YP_009009316.1|0|
YP_009009317.1|0|
YP_009009318.1|0|
YP_009009319.1|0|
YP_009009320.1|0|
YP_009009321.1|0|
YP_009009322.1|0|
YP_009009323.1|0|
YP_009009324.1|0|
YP_009009325.1|0|
YP_009009326.1|0|
YP_009009327.1|1|
YP_009009328.1|0|
YP_009009329.1|0|
YP_009009330.1|0|
YP_009009331.1|0|
YP_009009332.1|0|
YP_009009333.1|0|
YP_009009334.1|0|
YP_009009335.1|0|
YP_009009336.1|0|
YP_009009337.1|0|
YP_009009338.1|0|
YP_009009339.1|0|
YP_009009340.1|0|
YP_009009341.1|0|
YP_009009342.1|0|
YP_009009343.1|0|
YP_009009344.1|0|
YP_009009345.1|0|
YP_009009346.1|0|
YP_009009347.1|0|
YP_009009348.1|0|
YP_009009349.1|0|
YP_009009350.1|0|
YP_009009351.1|0|
YP_009009352.1|0|
YP_009009353.1|0|
YP_009009354.1|0|
YP_009009355.1|0|
YP_009009356.1|0|
YP_009009357.1|0|
